case,file,file_name,function,parent,lineno,endline,complexity,radon_grade,radon_grade_num,n_pycefr_constructs,n_pycefr_classes,max_level_num,max_level,mean_level_num,level_counts,top_classes,case_type
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/app.py,app.py,readCsv,,42,56,4,A,1,39,12,3,B1,1.6153846153846154,"{""A1"": 18, ""A2"": 18, ""B1"": 3}","{""Simple Atributte"": 16, ""Simple Assignment"": 5, ""Return"": 4, ""Simple List"": 2, ""Files --> 'open' call function"": 2, ""Simple For Loop"": 2, ""With"": 2, ""Except Handler"": 2, ""Print"": 1, ""Exception --> try/except"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/app.py,app.py,writeCsv,,59,79,4,A,1,39,14,4,B2,1.6153846153846154,"{""A1"": 19, ""A2"": 17, ""B1"": 2, ""B2"": 1}","{""Simple Atributte"": 15, ""Simple Assignment"": 7, ""Subscript"": 5, ""Print"": 2, ""Files --> 'open' call function"": 1, ""'range' call function"": 1, ""Simple If statements"": 1, ""Simple For Loop"": 1, ""Exception --> try/except"": 1, ""With"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/app.py,app.py,processCsv,,82,90,2,A,1,10,6,3,B1,1.6,"{""A1"": 5, ""A2"": 4, ""B1"": 1}","{""Simple Atributte"": 4, ""Print"": 2, ""Simple Assignment"": 1, ""Exception --> try/except"": 1, ""Except Handler"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/app.py,app.py,parse_args,,12,39,1,A,1,57,11,3,B1,1.6140350877192982,"{""A2"": 33, ""A1"": 23, ""B1"": 1}","{""Simple Atributte"": 33, ""Simple Assignment"": 9, ""Return"": 5, ""Subscript"": 2, ""Function with Simple argument"": 2, ""Slice"": 1, ""Simple List"": 1, ""Simple If statements"": 1, ""Exception --> try/except"": 1, ""Except Handler"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/test.py,test.py,args,,10,11,1,A,1,2,2,3,B1,3.0,"{""B1"": 2}","{""'pass' statement"": 1, ""Simple Class "": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/model.py,model.py,Model,,6,131,11,C,3,355,20,6,C2,1.704225352112676,"{""A2"": 217, ""A1"": 127, ""B1"": 6, ""C1"": 4, ""C2"": 1}","{""Simple Atributte"": 209, ""Simple Assignment"": 66, ""Simple List"": 17, ""Simple Tuple"": 15, ""Alias"": 10, ""Unary Operation"": 5, ""Subscript"": 5, ""With"": 5, ""Simple List Comprehension"": 4, ""Simple If statements"": 4}",Coincidencia en dificultad alta
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/model.py,model.py,__init__,,7,131,10,B,2,351,18,6,C2,1.7037037037037037,"{""A2"": 216, ""A1"": 125, ""B1"": 5, ""C1"": 4, ""C2"": 1}","{""Simple Atributte"": 209, ""Simple Assignment"": 66, ""Simple List"": 17, ""Simple Tuple"": 15, ""Alias"": 8, ""Unary Operation"": 5, ""Subscript"": 5, ""With"": 5, ""Simple List Comprehension"": 4, ""Simple If statements"": 4}",Coincidencia en dificultad alta
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/comparison.py,comparison.py,eval_rouges,,9,43,1,A,1,19,6,2,A2,1.263157894736842,"{""A1"": 14, ""A2"": 5}","{""Simple Assignment"": 7, ""Simple Atributte"": 5, ""Simple List"": 4, ""Simple Tuple"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/train.py,train.py,args,,10,11,1,A,1,2,2,3,B1,3.0,"{""B1"": 2}","{""'pass' statement"": 1, ""Simple Class "": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/summarize.py,summarize.py,summarize,,11,30,3,A,1,22,9,3,B1,1.4545454545454546,"{""A1"": 13, ""A2"": 8, ""B1"": 1}","{""Simple Atributte"": 7, ""Simple Assignment"": 5, ""Print"": 2, ""Assigment with sum (total = total + 1)"": 2, ""Return"": 2, ""Simple For Loop"": 1, ""Exception --> try/except"": 1, ""Except Handler"": 1, ""Function with Simple argument with Default argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/utils.py,utils.py,build_dataset,,59,80,13,C,3,37,11,5,C1,2.108108108108108,"{""A1"": 24, ""C1"": 9, ""A2"": 3, ""B1"": 1}","{""Simple Assignment"": 10, ""Simple List Comprehension"": 9, ""Subscript"": 5, ""Simple If statements"": 3, ""Simple Atributte"": 2, ""Slice"": 2, ""Return"": 2, ""Simple List"": 1, ""Simple Tuple"": 1, ""'raise' exception"": 1}",Coincidencia en dificultad alta
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/utils.py,utils.py,build_dict,,25,56,6,B,2,40,13,6,C2,1.525,"{""A1"": 25, ""A2"": 12, ""B1"": 2, ""C2"": 1}","{""Simple Assignment"": 14, ""Simple Atributte"": 7, ""Subscript"": 5, ""Simple Tuple"": 2, ""Files --> 'open' call function"": 2, ""Simple If statements"": 2, ""With"": 2, ""'zip' call function"": 1, ""1 Nested For Loop"": 1, ""For Loop with Tuple as name"": 1}",Coincidencia en dificultad alta
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/utils.py,utils.py,get_text_list,,17,22,4,A,1,17,10,5,C1,1.8823529411764706,"{""A1"": 9, ""A2"": 5, ""C1"": 2, ""B1"": 1}","{""Simple Atributte"": 4, ""Subscript"": 2, ""Slice"": 2, ""Simple List Comprehension"": 2, ""Return"": 2, ""Files --> 'open' call function"": 1, ""Unary Operation"": 1, ""Simple If statements"": 1, ""With"": 1, ""Function with Simple argument"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/utils.py,utils.py,batch_iter,,83,92,3,A,1,18,11,5,C1,1.5,"{""A1"": 12, ""A2"": 5, ""C1"": 1}","{""Simple Assignment"": 3, ""'range' call function"": 2, ""Simple Atributte"": 2, ""Subscript"": 2, ""Slice"": 2, ""Assigment with sum (total = total + 1)"": 2, ""Simple Tuple"": 1, ""1 Nested For Loop"": 1, ""Simple For Loop"": 1, ""Function with Simple argument"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/utils.py,utils.py,get_init_embedding,,95,118,3,A,1,29,13,3,B1,1.5862068965517242,"{""A1"": 14, ""A2"": 13, ""B1"": 2}","{""Simple Atributte"": 11, ""Simple Assignment"": 6, ""Subscript"": 2, ""Simple List"": 1, ""Simple Tuple"": 1, ""Print"": 1, ""Files --> 'open' call function"": 1, ""For Loop with Tuple as name"": 1, ""Exception --> try/except"": 1, ""With"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/utils/utils.py,utils.py,clean_str,,12,14,1,A,1,4,4,2,A2,1.25,"{""A1"": 3, ""A2"": 1}","{""Simple Atributte"": 1, ""Simple Assignment"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Store_emails_in_csv/store_emails.py,store_emails.py,write_to_csv,,44,96,12,C,3,54,14,3,B1,1.4074074074074074,"{""A1"": 35, ""A2"": 16, ""B1"": 3}","{""Simple Atributte"": 15, ""Simple Assignment"": 15, ""Simple If statements"": 7, ""Subscript"": 5, ""'pass' statement"": 2, ""Simple For Loop"": 2, ""Simple List"": 1, ""Simple Tuple"": 1, ""'range' call function"": 1, ""Unary Operation"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Store_emails_in_csv/store_emails.py,store_emails.py,main,,98,114,2,A,1,17,10,3,B1,1.588235294117647,"{""A1"": 9, ""A2"": 6, ""B1"": 2}","{""Simple Atributte"": 5, ""Simple Assignment"": 4, ""Simple List"": 1, ""Simple Tuple"": 1, ""Files --> 'open' call function"": 1, ""Subscript"": 1, ""Exception --> try/except"": 1, ""With"": 1, ""Except Handler"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Store_emails_in_csv/store_emails.py,store_emails.py,connect_to_mailbox,,24,35,1,A,1,19,8,3,B1,1.631578947368421,"{""A2"": 10, ""A1"": 8, ""B1"": 1}","{""Simple Atributte"": 7, ""Simple Assignment"": 4, ""Simple Tuple"": 2, ""Files --> 'readline' call function"": 2, ""Files --> 'open' call function"": 1, ""With"": 1, ""Function"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Store_emails_in_csv/store_emails.py,store_emails.py,get_text,,39,41,1,A,1,4,4,2,A2,1.25,"{""A1"": 3, ""A2"": 1}","{""Simple Atributte"": 1, ""Simple Assignment"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/convert_dictionary_to_python_object/conversion.py,conversion.py,obj,,1,4,4,A,1,6,6,3,B1,2.0,"{""A1"": 2, ""B1"": 2, ""A2"": 2}","{""Simple Tuple"": 1, ""If statements expression (else)"": 1, ""Simple Atributte"": 1, ""For Loop with Tuple as name"": 1, ""Function with Simple argument"": 1, ""Inherited Class from object Using the constructor method --> __init__"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/convert_dictionary_to_python_object/conversion.py,conversion.py,__init__,,2,4,3,A,1,5,5,3,B1,1.8,"{""A1"": 2, ""A2"": 2, ""B1"": 1}","{""Simple Tuple"": 1, ""If statements expression (else)"": 1, ""Simple Atributte"": 1, ""For Loop with Tuple as name"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Scrape_Hacker_News/main.py,main.py,fetch,,15,82,17,C,3,663,40,6,C2,1.5972850678733033,"{""A1"": 317, ""A2"": 307, ""B1"": 31, ""B2"": 6, ""C2"": 1, ""C1"": 1}","{""Simple Atributte"": 263, ""Simple Assignment"": 124, ""Subscript"": 54, ""Print"": 22, ""Function with Simple argument"": 20, ""Simple Tuple"": 17, ""Simple Dictionary"": 15, ""Simple If statements"": 14, ""Files --> 'write' call function"": 12, ""Return"": 10}",Coincidencia en dificultad alta
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Instagram_profile/main.py,main.py,main,,14,50,2,A,1,413,40,6,C2,1.539951573849879,"{""A1"": 214, ""A2"": 181, ""B1"": 15, ""C2"": 1, ""B2"": 1, ""C1"": 1}","{""Simple Atributte"": 155, ""Simple Assignment"": 93, ""Subscript"": 34, ""Function with Simple argument"": 14, ""Print"": 13, ""Simple Dictionary"": 11, ""Simple Tuple"": 10, ""Simple If statements"": 9, ""Return"": 8, ""Formatted Value"": 6}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Instagram_profile/main.py,main.py,banner,,8,11,1,A,1,48,10,3,B1,1.4791666666666667,"{""A1"": 26, ""A2"": 21, ""B1"": 1}","{""Alias"": 12, ""Simple Atributte"": 10, ""Simple Assignment"": 8, ""Import"": 7, ""Print"": 4, ""From"": 3, ""Import with 'as' extension "": 1, ""Unary Operation"": 1, ""Simplified incremental Assignment with decrease subtraction"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Instagram_profile/InstgramProfile.py,InstgramProfile.py,main,,7,41,2,A,1,51,10,3,B1,1.392156862745098,"{""A1"": 33, ""A2"": 16, ""B1"": 2}","{""Simple Atributte"": 14, ""Simple Assignment"": 13, ""Subscript"": 10, ""Unary Operation"": 4, ""Slice"": 3, ""1 Nested Dictionary"": 2, ""Simple Dictionary"": 2, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Instagram_profile/profilepic.py,profilepic.py,pp_download,,8,59,13,C,3,66,14,3,B1,1.4545454545454546,"{""A1"": 38, ""A2"": 26, ""B1"": 2}","{""Simple Atributte"": 24, ""Simple Assignment"": 20, ""Simple If statements"": 7, ""Print"": 4, ""Assigment with sum (total = total + 1)"": 2, ""Files --> 'open' call function"": 1, ""Files --> 'write' call function"": 1, ""Boolean Operation"": 1, ""Subscript"": 1, ""Simple For Loop"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Compute_IoU/Compute_IoU.py,Compute_IoU.py,Cal_IoU,,3,28,1,A,1,31,6,2,A2,1.064516129032258,"{""A1"": 29, ""A2"": 2}","{""Subscript"": 16, ""Simple Assignment"": 6, ""Assigment with sum (total = total + 1)"": 5, ""Simple Atributte"": 2, ""Function with Simple argument"": 1, ""Return"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Cli_todo/todo.py,todo.py,done,,46,65,5,A,1,38,12,5,C1,1.736842105263158,"{""A1"": 18, ""A2"": 16, ""C1"": 2, ""B1"": 2}","{""Simple Atributte"": 12, ""Subscript"": 8, ""Simple Assignment"": 3, ""Simple List"": 2, ""Files --> 'open' call function"": 2, ""Files --> 'writelines' call function"": 2, ""Simple List Comprehension"": 2, ""Simple If statements"": 2, ""With"": 2, ""Simple Tuple"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Cli_todo/todo.py,todo.py,add,,31,41,4,A,1,26,11,5,C1,1.7692307692307692,"{""A1"": 13, ""A2"": 10, ""C1"": 2, ""B1"": 1}","{""Simple Atributte"": 8, ""Subscript"": 6, ""Simple Assignment"": 3, ""Simple List Comprehension"": 2, ""Simple List"": 1, ""Simple Tuple"": 1, ""Files --> 'open' call function"": 1, ""Files --> 'writelines' call function"": 1, ""Simple If statements"": 1, ""With"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Cli_todo/todo.py,todo.py,tasks,,17,26,3,A,1,13,6,2,A2,1.6153846153846154,"{""A2"": 8, ""A1"": 5}","{""Simple Atributte"": 7, ""Subscript"": 2, ""Simple Tuple"": 1, ""Simple If statements"": 1, ""For Loop with Tuple as name"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Cli_todo/todo.py,todo.py,todo,,5,13,2,A,1,25,9,5,C1,1.52,"{""A1"": 16, ""A2"": 7, ""C1"": 1, ""B1"": 1}","{""Subscript"": 8, ""Simple Atributte"": 6, ""Slice"": 3, ""Simple Assignment"": 3, ""Files --> 'open' call function"": 1, ""Unary Operation"": 1, ""Simple Dictionary Comprehension"": 1, ""With"": 1, ""Function with Simple argument"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Todo_app/app.py,app.py,index,,22,34,3,A,1,24,8,3,B1,1.625,"{""A2"": 13, ""A1"": 10, ""B1"": 1}","{""Simple Atributte"": 13, ""Simple Assignment"": 3, ""Return"": 3, ""Subscript"": 1, ""Simple If statements"": 1, ""Exception --> try/except"": 1, ""Except Handler"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Todo_app/app.py,app.py,update,,49,62,3,A,1,36,12,3,B1,1.6111111111111112,"{""A2"": 18, ""A1"": 16, ""B1"": 2}","{""Simple Atributte"": 16, ""Simple Assignment"": 4, ""Return"": 4, ""Files --> 'open' call function"": 2, ""Simple For Loop"": 2, ""Except Handler"": 2, ""Print"": 1, ""With"": 1, ""Subscript"": 1, ""Simple If statements"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Todo_app/app.py,app.py,delete,,38,45,2,A,1,21,10,3,B1,1.5238095238095237,"{""A1"": 11, ""A2"": 9, ""B1"": 1}","{""Simple Atributte"": 9, ""Return"": 3, ""Simple Assignment"": 2, ""Simple List"": 1, ""Print"": 1, ""Subscript"": 1, ""Slice"": 1, ""Exception --> try/except"": 1, ""Except Handler"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Todo_app/app.py,app.py,Todo,,11,18,2,A,1,22,5,3,B1,1.7272727272727273,"{""A2"": 14, ""A1"": 7, ""B1"": 1}","{""Simple Atributte"": 14, ""Simple Assignment"": 5, ""Function with Simple argument"": 1, ""Return"": 1, ""Simple Class "": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Todo_app/app.py,app.py,__repr__,,17,18,1,A,1,3,3,2,A2,1.3333333333333333,"{""A1"": 2, ""A2"": 1}","{""Simple Atributte"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
